index,tweet_id
2502,1263517447036026880
2502,1263509155354161152
2502,1263334425552699392
2502,1263198065848090625
2502,1263197916098854912
2502,1263157728136048640
2502,1263142950516789248
2502,1262860956591198213
2502,1262834619008856065
2502,1262766408460464128
2502,1262745478002692096
2502,1262738047566843904
2502,1262671600513622016
2502,1262441778512310277
2502,1262422456985403392
2502,1262397986065100801
2502,1262314467746091008
2502,1261697248095866882
2502,1261613529234366465
2502,1261597196484476928
2502,1261549308194828288
2502,1261408675597553664
2502,1261373140388573184
2502,1261360381244530688
2502,1260968045243228164
2502,1260948219665752065
2502,1260919736285700096
2502,1260635419999428608
2502,1260615445951975430
2502,1260590746362695686
2502,1260590511968202755
2502,1260579551085834241
2502,1260527971368124417
2502,1260513869199335426
2502,1260362686195433473
2502,1260360325641252869
2502,1260351604026417152
2502,1260296052097220608
2502,1260276220987674626
2502,1260264169904975872
2502,1260262462068346880
2502,1260259724920082432
2502,1260255600266678274
2502,1260255071520149504
2502,1260225434656092163
2502,1260224712665423872
2502,1260179867510996993
2502,1260100085502873600
2502,1259954050499522562
2502,1259938279006273537
2502,1259885980707930113
2502,1259858238004252673
2502,1259823067959906305
2502,1259725493240311810
2502,1259700454155415553
2502,1259643322253086722
2502,1259523907800965123
2502,1259506100958892035
2502,1259317837463773186
2502,1259247141022838785
2502,1259127712674918402
2502,1259094976253870081
2502,1258828201993711616
2502,1258809504629653506
2502,1258732361136603137
2502,1258528389494792194
2502,1258479711925293058
2502,1258461863056113666
2502,1258452787941105664
2502,1258360815352254466
2502,1258360544110743552
2502,1258351040241586181
2502,1258320670217261057
2502,1258245299077672962
2502,1258192510238830593
2502,1258188595963314176
2502,1258173266503622656
2502,1258170791599976449
2502,1258170052039278594
2502,1258124399720480774
2502,1258101600503173132
2502,1258053196137869312
2502,1258001903209897985
2502,1257995779022532608
2502,1257928941639106561
2502,1257800983427477505
2502,1257772616372363268
2502,1257739509803909120
2502,1257703165354524673
2502,1257702605238779908
2502,1257690078035533826
2502,1257671158842916867
2502,1257662501036097538
2502,1257437370569445376
2502,1257437364777095173
2502,1257396230646366208
2502,1257346973927116800
2502,1257340991251664899
2502,1257315227038703616
2502,1257287460205314048
2502,1257273269884944384
2502,1256906978628120576
2502,1256827651278462976
2502,1256656338924400640
2502,1256621607704903680
2502,1256533286261792769
2502,1256332080436244481
2502,1256323264546082817
2502,1256240234779508736
2502,1256221877556645892
2502,1256221342342565888
2503,1271967441816518657
2503,1270872400901611521
2503,1270586371279740928
2503,1270551283246796811
2503,1270551278041661440
2503,1270513634041569280
2503,1270471368208003089
2503,1270470075267629062
2503,1270469820354646022
2503,1270467394817884161
2504,1273359032267321345
2504,1273357502504226822
2504,1268959759639687170
2505,1275699462330032129
2505,1275668685655605250
2505,1272619718906650626
2505,1272571790699577344
2505,1271035327348715527
2505,1270097622100054016
2505,1270068778471239681
2505,1269975714390040579
2505,1269635355751391233
2505,1269538409242124288
2505,1269305550480846848
2505,1269092535189688320
2505,1269074529558675458
2505,1268972493097897985
2505,1268895855542784002
2505,1268866469745561600
2505,1268708292219396096
2505,1268681928556916737
2505,1268665345855778816
2505,1268652805314707461
2505,1268652293978820612
2505,1268642007200813072
2505,1268631912068898816
2507,1268868183752159232
2507,1268656413582274562
2507,1268643018632048641
2507,1262665753733496832
2507,1262450548785254400
2507,1262439343534280708
2507,1262435839495344130
2507,1262433304738795523
2507,1262430331283570692
2508,1273359019990609920
2508,1273357510955712513
2508,1268166420019503105
2508,1257709488393650177
2509,1278478193763037184
2509,1278477913310982146
2509,1278477691365146624
2509,1278477442533822464
2509,1278476848477937664
2509,1278476832178941952
2509,1278476717091414021
2509,1278476332414799876
2509,1278476225267347456
2509,1278475695631425536
2509,1278475371973877761
2509,1278474849904541698
2509,1278474589073367040
2509,1278474031121920000
2509,1278473573938524160
2509,1278473177207840768
2509,1278472990603259905
2509,1278472804724244480
2509,1278472239969640450
