index,tweet_id
2523,1276385762204807180
2523,1276341439929225221
2523,1276334150736384000
2523,1276300847824031744
2523,1276295039279337479
2523,1276292951073792008
2523,1276234898764898306
2523,1276232250628034561
2523,1276231753708048385
2523,1276219740701294597
2523,1276215125276409856
2523,1276214099093815296
2523,1276204825676525570
2523,1276204824183418881
2523,1276204822258221056
2523,1276197882702561292
2523,1276195414333677569
2523,1276190576602345473
2523,1276175819899940864
2523,1276173392601899011
2523,1276165436267212801
2523,1276156966595895298
2523,1276148524548317186
2523,1276144494900101132
2523,1276141892036702209
2523,1276129226702368769
2523,1276127988992618501
2523,1276126064792788994
2523,1276116152125710341
2523,1276113137251516416
2523,1276110829935398914
2523,1276110501118795776
2523,1276074713496895489
2523,1276058874701910021
2523,1276044222575996928
2523,1276041437520355329
2523,1276039624662618115
2523,1276023535870197762
2523,1275996646082576385
2523,1275994311750909953
2523,1275984755943710720
2523,1275976542443708416
2523,1275973762102390784
2523,1275972980758192128
2523,1275970871534837760
2523,1275960075702722560
2523,1275959607630934017
2523,1275955172066430980
2523,1275951841684094977
2523,1275950403545264128
2523,1275939038696882176
2523,1275926252080300033
2523,1275920722989285381
2523,1275898841552826373
2523,1275880783547432961
2523,1275874757230149633
2523,1275872711298908160
2523,1275811713204584450
2523,1275810456716918791
2523,1275807930303033344
2523,1275804482413223936
2523,1275797251047084032
2523,1275791160682766336
2523,1275777524618932224
2523,1275772530805166080
2523,1275771999487393792
2523,1275770939079360512
2523,1275769576266088448
2523,1275766260379377664
2523,1275748151329259520
2523,1275744523575066624
2523,1275727343563268096
2523,1275720725471657985
2523,1275699641728851968
2523,1275678982097326080
2523,1275644801422163968
2523,1275637155579269120
2523,1275587676540821504
2523,1275582631980273670
2523,1275579466081845249
2523,1275567332304269312
2523,1275562037595299840
2523,1275560572805943300
2523,1275559098675875841
2523,1275552382969995264
2523,1275550497945137165
2523,1275549701463592962
2523,1275540698247413768
2523,1275534826448224262
2523,1275530703107772417
2523,1275527838079254529
2523,1275524665868521476
2523,1275519699573518338
2523,1275515938603962368
2523,1275510644406616065
2523,1275502672381128712
2523,1275502200689655809
2523,1275467176871448580
2523,1275463414647750658
2523,1275461749236363264
2523,1275459956473581573
2523,1275454958935007235
2523,1275452931840434176
2523,1275421817956716545
2523,1275417095157813249
2523,1275414159946063873
2523,1275412207577300992
2523,1275411926516764672
2523,1275410378227355649
2523,1275378759189880832
2523,1275355454458277889
2523,1275342355588145153
2523,1275342045679357952
2523,1275326072695984130
2523,1275290699332612098
2523,1275278300542164994
2523,1275246221049958400
2523,1275230099542020097
2523,1275202189573722113
2523,1275182757795311621
2523,1275172183187296259
2523,1275148430533427200
2523,1275137547962707968
2523,1275131464154320901
2523,1275095734820524047
2523,1275082992269000705
2523,1275054202209910785
2523,1275035309990801409
2523,1275007191276302337
2523,1274999986430914561
2523,1274999412486438913
2523,1274957692457623553
2523,1274950932854423553
2523,1274917259069263873
2523,1274895426731327490
2523,1274866195418812416
2523,1274865430876782594
2523,1274838956232921089
2523,1274792553678766083
2523,1274791004747390976
2523,1274784924747419655
2523,1274780415287595013
2523,1274734866861522946
2523,1274721479272235008
2523,1274661869261918210
2523,1274586131389177858
2523,1274560342555844608
2523,1274551853708185600
2523,1274545951106043904
2523,1274513864529346560
2523,1274498614824448001
2523,1274496462416523270
2523,1274482607615471616
2523,1274455945007988743
2523,1274438529192472582
2523,1274411664432037892
2523,1274407512339595270
2523,1274406478212980738
2523,1274404976333393920
2523,1274402348295761926
2523,1274386195062145024
2523,1274339933554192384
2523,1274326776530063364
2523,1274325801287196672
2523,1274323439826993153
2523,1274299283831812096
2523,1274276946847903744
2523,1274269886500368388
2523,1274207957094477829
2523,1274207613165506565
2523,1274207075778859008
2523,1274193021823643648
2523,1274191502223093760
2523,1274189033170599937
2523,1274181856032768000
2523,1274175135050641408
2523,1274168048384000000
2523,1274166054206320640
2523,1274157137044705280
2523,1274141397604462593
2523,1274126081780363265
2523,1274119796460867591
2523,1274108007081824259
2523,1274090396017217536
2523,1274088256389500930
2523,1274081524577644544
2523,1274047380791451650
2523,1274032893275168768
2523,1274030586047463426
2523,1274006382392627200
2523,1273984648041959427
2523,1273956233611890692
2523,1273932982814900227
2523,1273909957876830212
2523,1273901929278537728
2523,1273896554290651137
2523,1273884886676336640
2523,1273862430762733569
2523,1273851729323286530
2523,1273850760296402944
2523,1273837144256192514
2523,1273827831164948481
2523,1273801990934540288
2523,1273780690065125376
2523,1273767493652398081
2523,1273761951504572421
2523,1273741761270038529
2523,1273741669955969024
2523,1273736947765215232
