index,tweet_id
2652,1257694699848110086
2652,1257694214533582850
2652,1257690097429987328
2652,1257687608878039041
2652,1257687005695279106
2653,1277814465916923905
2653,1277812947503312896
2653,1276688410908987399
2653,1276335902420348929
2653,1276212957706358784
2653,1275901145970438144
2653,1275612810651693061
2653,1274723134130786305
2653,1274417468421869568
2653,1274291757480632322
2653,1274033619707858945
2653,1274020169103351811
2653,1273151218521702402
2653,1273092517593059328
2653,1272966381252882433
2653,1272918086069313538
2653,1272869000083537920
2653,1271474381663932417
2653,1271166588599795715
2653,1271051640930525185
2653,1270819213813387266
2653,1270802233341489158
2653,1269041737382555648
2653,1268803987165364224
2653,1267194315916234752
2653,1267083410503340032
2653,1266959617478795264
2653,1266715989510705152
2653,1266387746651877377
2653,1266190334872023042
2653,1266030226271682567
2653,1266023524126392321
2653,1265938487406100481
2653,1265559238878822401
2653,1265255145815900160
2653,1264679189157904384
2653,1264674867573555202
2653,1263806833908645892
2653,1263318890257485824
2653,1262384953578475521
2653,1261575064715223040
2653,1261484954472439808
2653,1260970326114041860
2653,1260913983596290049
2653,1260771268602679296
2653,1260540695586242561
2653,1259895477253877761
2653,1259445842714529793
2653,1259287037594734598
2653,1258646447278264320
2653,1258641445805715456
2653,1258593350589927424
2653,1258417072905781250
2653,1257739517693497345
2653,1257720280174268424
2653,1257717752514691074
2653,1257569883065376773
2653,1257532339955003393
2653,1256783634188492800
2654,1267561056177618944
2654,1266451819766702080
2654,1260608341140594693
2654,1258393238341390336
2654,1258040858571673601
2654,1257822827157303296
2654,1257789355747393545
2654,1257781478500548609
2654,1257778169207230465
2654,1257770935521734656
2654,1257769328382001161
2655,1269092403987705857
2655,1267983771858464769
2655,1258661747608748033
2655,1257890790732251136
2655,1257358371734331393
2655,1256782203402493953
2655,1256142717844930560
2656,1261549195170852864
2656,1259399194424430593
2656,1259116598935224320
2656,1258502252102168576
2656,1258479660817682438
2656,1258097170151927808
2656,1258021013494788096
2656,1257925651396349953
2656,1257796664313524224
2656,1257675169147039745
2656,1257580811945156609
2656,1257580807029391367
2656,1257563183029592064
2656,1257518670059843584
2656,1257516378115850240
2656,1257513010689687554
2656,1257491289874071553
2656,1257488946004721669
2656,1257488243676848129
2656,1257486809732247553
2656,1257485062498639873
2656,1257464054681141249
2656,1257423416447119360
2656,1257421142199013377
2656,1257405629540503552
10037,1273232676523323393
10037,1271200554778271745
10037,1270175146255376384
10037,1269901204034707456
10040,1275151763952328704
10041,1277586184307236864
10041,1276263729982816256
10041,1275894923464716288
10045,1258514254459580417
10049,1262722664508071937
10050,1260583486848712706
10050,1259998998892593153
10050,1259996215233536000
10052,1263483533995184129
10052,1263472681388847104
10053,1265421070502330368
10053,1265280097684197381
10054,1266542028441169920
10056,1272513804765548546
