index,tweet_id
2630,1278318207040925697
2630,1278316100774621189
2630,1278311435580342273
2630,1278310749497176064
2630,1278309750682214401
2630,1278304896341741568
2630,1278303547138863104
2630,1278303438972112903
2630,1278301808553844743
2630,1278300158158163968
2630,1278289541716226053
2630,1278285306685521920
2630,1278282183657033728
2630,1278276616095965184
2630,1278261998120316929
2630,1278249251559047169
2630,1278247329393528833
2630,1278224771566583808
2630,1278210782455529472
2630,1278203768249745408
2630,1278203642672226309
2630,1278202975471583232
2630,1278182647785816065
2630,1278176865220464642
2630,1278176719858524161
2630,1278174529089671169
2630,1278159145623883776
2630,1278155856568356866
2630,1278153855583358983
2630,1278151914597818368
2630,1278147887806009344
2630,1278139648980721664
2630,1278133726820610049
2630,1278132105428340736
2630,1278128064837423109
2630,1278127334097289216
2630,1278123935603863552
2630,1278122240127590400
2630,1278119231062708225
2630,1278118656711352320
2630,1278113325172154368
2630,1278099794804854785
2630,1278096249321713665
2630,1278089180988542976
2630,1278087927780835328
2630,1278086913841418240
2630,1278082731210084352
2630,1278080411781025792
2630,1278073034348343298
2630,1278070756744798225
2630,1278069667941081089
2630,1278069450395340801
2630,1278064833812926468
2630,1278063123191205894
2630,1278061040773804038
2630,1278060849312169988
2630,1278058453148356612
2630,1278050932903735296
2630,1278048924708663296
2630,1278045234358714368
2630,1278042722906050562
2630,1278041401771601921
2630,1278041367298617347
2630,1278038038094974977
2630,1278037465895493633
2630,1278036899593097218
2630,1278034939473211395
2630,1278034624049012737
2630,1278033816905539586
2630,1278032939557679104
2630,1278024816252129280
2630,1278021156617011200
2630,1278020465269723136
2630,1278019968102281220
2630,1278017864344076288
2630,1278016477422145536
2630,1278015226693197827
2630,1278014721795305473
2630,1278013335351504896
2630,1278013228342300673
2630,1278010117762531329
2630,1278007882827653120
2630,1278002475145015306
2630,1278000997386895360
2630,1278000293867696130
2630,1277999155261181954
2630,1277998479458144257
2630,1277998306703167488
2630,1277996519812202496
2630,1277995787935289349
2630,1277992326707785734
2630,1277991169121677312
2630,1277990889785307137
2630,1277988218097610756
2630,1277987687538896898
2630,1277987440859496448
2630,1277981522922844161
2630,1277979050112192513
2630,1277977941880627200
