index,tweet_id
2391,1277387149378064384
2391,1277377682242777091
2391,1277351140913410050
2391,1277338018781769728
2391,1277331252052451329
2391,1277312592877412352
2391,1277310137338920960
2391,1277308324594286596
2391,1277304214876807168
2391,1277287470758072322
2391,1277224496882212867
2391,1277144719785627648
2391,1277088701361905666
2391,1277050704687804421
2391,1277044175029047296
2391,1277012614325788672
2391,1277008966254501888
2391,1276991674783346689
2391,1276957647724515328
2391,1276956574242574336
2391,1276955338172923907
2391,1276936130081030145
2391,1276925494999408643
2391,1276918266083053568
2391,1276900519970328580
2391,1276890142389809158
2391,1276837680651911168
2391,1276797544496955392
2391,1276756583607910400
2391,1276728188597501954
2391,1276713779800072197
2391,1276692992301072386
2391,1276658438152556547
2391,1276653969775837184
2391,1276651559947063306
2391,1276637223312478208
2391,1276597827226013698
2391,1276594696576331776
2391,1276575305512124426
2391,1276574392026312710
2391,1276568340769771522
2391,1276561358511734785
2391,1276547302178594823
2391,1276547225687068674
2391,1276542488484777985
2391,1276540926546960384
2391,1276537391210287105
2391,1276524815575326720
2391,1276524754565050369
2391,1276452328607014914
2391,1276445606756712451
2391,1276392447589748736
2391,1276381138337116162
2391,1276307923765850112
2391,1276304261245255680
2391,1276295891100610560
2391,1276290397308944387
2391,1276278007221506048
2391,1276277363513257984
2391,1276265160550895616
2391,1276262414992973825
2391,1276259860758188032
2391,1276258833741070337
2391,1276205153218113537
2391,1276197538962518021
2391,1276196745614168064
2391,1276189456576331777
2391,1276170200941907968
2391,1276169243462193157
2391,1276168286774968320
2391,1276162659101130752
2391,1276158404696956929
2391,1276140419986882561
2391,1276103339256754176
2391,1276001469687160832
2391,1275979204438437889
2391,1275974309471760384
2391,1275958786054926336
2391,1275950459425943552
2391,1275945571472179203
2391,1275919781716127744
2391,1275914178700730368
2391,1275913618840838149
2391,1275900866613014528
2391,1275897205203677184
2391,1275881431571578881
2391,1275875522128429056
2391,1275873769723064320
2391,1275873148437577728
2391,1275870532756537344
2391,1275869309168992257
2391,1275869305389842439
2391,1275866226011648001
2391,1275866220185649154
2391,1275864732457549824
2391,1275863158133895173
2391,1275852459479650306
2391,1275819984057483267
2391,1275814742637064193
2391,1275813793822658564
2391,1275809674437279745
2391,1275805604112547841
2391,1275792474284462087
2391,1275745103177494529
2391,1275682411871899650
2391,1275628731701198848
2391,1275624069052854278
