index,tweet_id
1940,1267884146304512001
1942,1274028884724314113
1942,1271957293282635778
1942,1269435811067387904
1942,1269435072546918405
1942,1269164271205642240
1942,1268582273365889024
1942,1268558622650482688
1942,1268547870837407747
1943,1271375694304550914
1943,1259224499326783490
1943,1258888158655152128
1943,1257623829783986177
1943,1257338212256755716
1943,1256945440919916544
1943,1256873749690740736
1943,1256755107917492231
1943,1256737245291114496
1943,1256693031681568769
1943,1256667433471021056
1943,1256653425061834754
1943,1256653234573316101
1943,1256651482805477378
1943,1256646653429182466
1943,1256596592183980033
1943,1256362104937906179
1943,1256323954114846720
1943,1256259374059786241
1944,1270752626674630656
1945,1275427348414976001
1945,1274600215966896128
1945,1274273676624617473
1945,1272403153544253440
1945,1272306165523890177
1945,1272270382159015939
1945,1272200765117890560
1945,1272144333408546816
1945,1271919394742874112
1945,1271915653742518272
1945,1271860895501766656
1945,1271854622198595592
1945,1271775831891812358
1946,1258975378879676419
1946,1257731938292510723
1946,1257540055121506304
1947,1259862226925768704
1947,1258519306708475904
1947,1258432743492460544
1947,1258153204182773760
1947,1258112303444234241
1948,1278226591324258304
1948,1278214729421303808
1948,1278207186397609984
1948,1278128196513181696
1948,1278064637037162500
1949,1278005049667379200
1950,1261344790018502658
1950,1261331934581587968
1950,1261019711380348929
1951,1277252903124848640
1951,1276338522773950471
1952,1275201209171918852
1952,1274370582453325829
1952,1273445057350205440
1952,1272830015093301248
1952,1272674326614024199
1952,1272514435295444993
1952,1272306273036500992
1952,1272183420613951489
1952,1271839500214427648
1952,1271557011402969088
1952,1271552899399577600
1952,1271526050405761025
1952,1271492279799291904
1952,1270536292707848194
1952,1270261430823145472
1952,1270055252159418368
1952,1270015044177268742
1952,1270013986147381249
1952,1270003729220038656
1952,1269995352821690368
1952,1269893088186679296
1953,1269365212802625539
1953,1264854711800197122
1953,1263228334856691713
1953,1261436456574345218
1954,1260608396610416640
1954,1260344043072098308
1954,1258925438145044481
1954,1258906558769094656
1954,1258083995159576577
1954,1257909556111454210
1954,1257901131851870209
1954,1257786713637892098
1954,1257636420640014337
1954,1257537987639992320
1954,1257491480891068416
1954,1257473299464019970
1954,1257444271495536645
1954,1257440575722225665
